Intensity Luminance0 Luminance1 Luminance2 Luminance3 Luminance4
0.908023483366 376.165348248 376.241920638 375.966956146 376.116620363 376.182751064
0.185909980431 5.20692254505 5.19996141865 5.21388367145 5.20344198185 5.20692254505
0.710371819961 198.844575534 198.823692155 198.76452258 198.736678075 198.656625121
0.127201565558 1.61150076093 1.59757850814 1.61150076093 1.61498132413 1.60105907134
0.641878669276 152.932466382 152.873296807 152.859374554 152.761918785 152.828049486
0.978473581213 456.956181213 457.133689936 456.994467408 456.890050512 456.890050512
0.189823874755 5.53757604891 5.52017323292 5.52365379612 5.54801773851 5.54105661211
0.502935420744 81.0240306993 80.9927056306 80.9230943666 80.9613805618 80.9544194354
0.872798434442 339.410600871 339.288781159 339.250494964 339.434964813 339.128675252
0.0430528375734 0.0382861951842 0.0174028159928 0.0313250687871 0.0278445055885 0.0417667583828
0.135029354207 1.9421542648 1.9351931384 1.9317125752 1.9386737016 1.9386737016
0.634050880626 148.084041846 148.042275088 148.084041846 148.021391708 148.000508329
0.663405088063 166.423129339 166.388323707 166.40224596 166.41268765 166.423129339
0.0469667318982 0.0487278847799 0.0522084479784 0.0382861951842 0.0487278847799 0.0313250687871
0.0763209393346 0.268003366289 0.268003366289 0.274964492686 0.295847871878 0.278445055885
0.645792563601 155.313171609 155.344496678 155.132182323 155.236599219 155.114779507
0.702544031311 193.000709924 193.025073866 193.032034992 193.021593303 192.993748797
0.814090019569 282.827084952 282.914099032 282.726148619 282.928021285 282.78183763
0.0704500978474 0.226236607907 0.219275481509 0.212314355112 0.226236607907 0.201872665517
0.853228962818 319.686249225 319.947291465 319.745418799 319.707132604 319.599235145
0.176125244618 4.43075695177 4.41335413578 4.42727638857 4.42727638857 4.42727638857
0.0821917808219 0.372420262246 0.372420262246 0.365459135849 0.361978572651 0.358498009452
0.735812133072 217.733592013 217.636136243 217.618733427 217.71966976 217.667461312
0.227005870841 9.33138993535 9.31398711935 9.31050655616 9.31746768255 9.30354542976
0.808219178082 277.80811282 277.731540429 277.71065705 277.835957325 277.613201281
0.123287671233 1.4618365434 1.4513948538 1.4479142906 1.4583559802 1.4513948538
0.317025440313 23.6260629918 23.6608686238 23.6504269342 23.6365046814 23.6539074974
0.804305283757 274.292743989 274.313627368 274.26141892 274.268380047 274.2823023
0.970645792564 447.454243681 447.280215521 nan 447.186240315 447.315021153
0.577299412916 115.874910007 115.944521271 115.941040707 116.007171408 115.892312823
0.682974559687 179.429994012 179.374305001 179.409110633 179.374305001 179.419552323
0.845401174168 312.258727359 312.209999474 312.182154969 312.272649612 312.122985394
0.639921722114 151.554163355 151.543721665 151.550682792 151.669021941 151.588968987
0.85518590998 321.593597858 321.805912213 321.645806306 321.666689685 321.631884053
0.626223091977 143.197331115 143.263461816 143.273903506 143.204292242 143.25650069
0.500978473581 80.018147935 80.0668758197 80.1051620149 80.1190842677 80.1121231413
0.994129158513 476.429932309 476.214137391 476.349879355 475.942653461 476.078395426
0.884540117417 351.094851529 351.077448713 351.000876322 351.070487586 351.073968149
0.966731898239 442.779847305 442.7520028 442.83901688 442.852939132 442.772886179
0.146771037182 2.54777226135 2.51992775576 2.54429169815 2.53733057175 2.53385000855
0.287671232877 18.1128508853 18.1337342645 18.1198120117 18.1372148277 18.1302537013
0.34637964775 30.0894688516 30.0929494148 30.0894688516 30.0720660356 30.0929494148
0.375733855186 37.4334572005 37.4369377637 37.405612695 37.4299766373 37.4264960741
0.424657534247 51.8534305322 51.8569110954 51.8603916586 51.8255860266 51.8603916586
0.142857142857 2.34938015903 2.33197734304 2.32501621664 2.34589959583 2.33545790624
0.772994129159 nan nan nan nan nan
0.0156555772994 0.0 0.0 0.0 0.0 0.0
0.892367906067 359.559581228 359.521295032 359.684881503 359.455164332 359.479528274
0.506849315068 82.4997894955 82.5450368171 82.5902841387 82.5450368171 82.5833230123
0.195694716243 6.0596605287 6.0666216551 6.0631410919 6.0492188391 6.0492188391
0.671232876712 171.713585401 171.609168505 171.623090758 171.661376953 171.605687942
0.575342465753 114.983885828 114.987366391 115.029133149 115.036094276 114.997808081
0.816046966732 284.911942308 284.737914148 284.6857057 284.751836401 284.626536126
0.868884540117 335.195638838 335.390550377 335.279172354 335.369666998 335.324419676
0.681017612524 177.982079722 178.02384648 178.065613238 177.989040848 178.107379997
0.367906066536 35.285949707 35.3451192814 35.355560971 35.3137942126 35.3451192814
0.708414872798 197.309647163 197.13213844 197.243516463 197.191308015 197.226113647
0.19373776908 5.87867124237 5.90303518476 5.89259349517 5.88215180557 5.88215180557
0.013698630137 0.0 0.0 0.0 0.0 0.0
0.620352250489 139.974329593 139.890796077 139.932562835 139.915160019 139.824665376
0.0371819960861 0.0174028159928 0.0 0.00696112639713 0.0 0.0
0.315068493151 23.24320104 23.2640844192 23.2675649824 23.260603856 23.2571232928
0.827788649706 295.62163527 295.628596396 295.471971052 295.471971052 295.485893305
0.915851272016 384.522180488 384.605714004 384.689247521 384.480413729 384.776261601
0.547945205479 101.120802608 101.179972182 101.218258377 101.263505699 101.239141757
0.14481409002 2.4294331126 2.4329136758 2.43987480219 2.40854973341 2.4294331126
0.434442270059 55.0903543069 55.0868737437 55.0764320541 55.0903543069 55.0799126173
0.58904109589 122.313951924 122.24434066 122.310471361 122.310471361 122.313951924
0.906066536204 374.080490892 374.031763007 374.125738214 374.115296524 374.024801881
0.551859099804 102.937656597 103.083840252 103.153451516 103.170854332 103.181296021
0.573385518591 113.978003063 113.960600247 113.991925316 113.957119684 113.950158558
0.937377690802 408.677289086 408.670327959 408.701653028 408.478896983 408.492819236
0.776908023483 250.24553285 250.391716505 250.482211148 250.541380722 250.416080447
0.751467710372 229.727612795 229.734573921 229.7554573 229.619715336 229.76589899
0.250489236791 12.3072714701 12.3316354125 12.3211937229 12.3072714701 12.3107520333
0.487279843444 74.5223386444 74.4736107597 74.5084163916 74.5049358284 74.497974702
0.659491193738 163.9206044 163.906682147 163.854473699 163.89972102 163.767459619
0.45988258317 63.9483876472 63.9762321528 63.9657904632 63.979712716 63.9936349688
0.52446183953 90.3414983819 90.3240955659 90.2405620491 90.3345372555 90.3206150027
0.65362035225 160.224246283 160.175518398 160.137232203 160.102426571 160.116348823
0.522504892368 89.3634601231 89.3982657551 89.4400325135 89.4295908239 89.4643964559
0.178082191781 4.58738229571 4.58738229571 4.58738229571 4.58390173251 4.58390173251
0.326810176125 25.6761147158 25.6900369686 25.696998095 25.679595279 25.6900369686
0.679060665362 176.969235831 176.857857809 176.819571613 176.836974429 176.791727108
0.792563600783 263.917185094 263.805807072 263.871937773 263.84757383 263.871937773
0.0743639921722 0.271483929488 0.264522803091 0.250600550297 0.254081113495 0.268003366289
0.238747553816 10.7305763412 nan nan 10.7549402836 10.7723430996
0.465753424658 66.1933509103 66.2003120367 66.1237396463 66.1794286575 66.1655064047
0.362035225049 33.8623993588 33.8589187956 33.8623993588 33.8275937268 33.8623993588
0.0919765166341 0.55689011177 0.536006732579 0.549928985373 0.53252616938 0.549928985373
0.101761252446 0.755282214088 0.765723903684 0.77616559328 0.769204466882 0.758762777287
0.00978473581213 0.0 0.0 0.0 0.0 0.0
0.446183953033 59.1486909964 59.0860408588 59.1104048012 59.0999631116 59.072118606
0.252446183953 12.603119342 12.5891970892 12.5961582156 12.6065999052 12.56831371
0.929549902153 399.927153204 399.822736309 399.756605608 399.488602241 399.707877723
0.230919765166 9.74557695598 9.76646033517 9.76646033517 9.79082427756 9.79082427756
0.041095890411 0.0139222527943 0.00696112639713 0.00696112639713 0.0382861951842 0.0104416895957
0.694716242661 187.609317529 187.612798092 187.560589644 187.539706265 187.546667391
0.675146771037 174.125615698 174.038601618 174.076887813 174.111693445 174.129096261
0.54011741683 97.476652939 97.4905751917 97.4836140654 97.4522889966 97.4453278702
0.0332681017613 0.0 0.0104416895957 0.0 0.0 0.0
0.328767123288 26.0972628628 26.1042239892 26.100743426 26.118146242 26.0798600468
0.450097847358 60.457382759 60.474785575 60.457382759 60.4469410694 60.4817467014
0.158512720157 3.22648208507 3.22300152187 3.21255983227 3.23692377466 3.22300152187
0.99217221135 473.572389923 473.600234428 473.680287382 473.422725705 473.499298096
0.0528375733855 0.0800529535669 0.0835335167655 0.0696112639713 0.0765723903684 0.0765723903684
0.481409001957 72.2042835542 72.2147252438 72.1590362326 72.1973224278 72.1625167958
0.0450097847358 0.055689011177 0.0313250687871 0.0278445055885 0.0174028159928 0.0278445055885
0.0998043052838 0.7274377085 0.716996018904 0.723957145301 0.723957145301 0.696112639713
0.12915851272 1.6880731513 1.6845925881 1.67415089851 1.6845925881 1.6915537145
0.788649706458 260.57236386 260.547999918 260.3983357 260.436621896 260.436621896
0.579256360078 116.981729104 117.013054172 117.006093046 116.978248541 116.884273334
0.397260273973 43.3678174541 43.3782591437 43.3747785805 43.4026230861 43.4095842125
0.984344422701 463.778085082 463.945152116 463.684109876 463.725876634 463.795487898
0.774951076321 248.717565606 248.707123917 248.766293491 248.762812928 248.634032089
0.295499021526 nan nan nan nan nan
0.125244618395 1.52100611777 1.52100611777 1.53144780737 1.52100611777 1.52448668097
0.825831702544 293.588986362 293.64119481 293.592466925 293.439322144 293.63075312
0.440313111546 56.9489750549 56.9524556181 57.0081446293 57.0359891349 56.9872612501
0.172211350294 4.14883133269 4.13142851669 4.13142851669 4.13490907989 4.15231189589
0.391389432485 41.718030498 41.6971471188 41.6971471188 41.6936665556 41.7110693716
0.0195694716243 0.0 0.0 0.0 0.0 0.0
0.778864970646 252.316467953 252.306026264 252.205089931 252.100673035 252.034542334
0.581213307241 117.952806236 118.015456374 117.921481167 118.001534121 118.029378626
0.350293542074 30.9491679616 30.9526485248 30.9630902144 30.9491679616 30.99093472
0.796477495108 267.032289157 267.303773086 267.321175902 267.147147743 267.13322549
0.469667318982 67.5194454889 67.5855761897 67.5890567529 67.5716539369 67.6029790057
0.181996086106 4.89019129398 4.86930791479 4.87974960439 4.89367185718 4.90759410997
0.242661448141 11.2631025105 11.2561413842 11.2735442001 11.252660821 11.2770247633
0.232876712329 10.0344637015 10.0344637015 10.0275025751 10.0275025751 9.99269694307
0.344422700587 29.5952288774 29.605670567 29.605670567 29.6091511302 29.6300345094
0.234833659491 10.2572197462 10.2641808726 10.236336367 10.2676614358 10.2607003094
0.393346379648 42.2818817361 42.2853622993 42.2714400465 42.2540372306 42.2784011729
0.962818003914 437.802641931 437.882694885 437.771316862 437.75739461 437.694744472
0.00782778864971 0.0 0.0 0.0 0.0 0.0
0.279843444227 16.7763146171 16.7693534907 16.7971979963 16.7693534907 16.7902368699
0.13698630137 2.04309059756 2.03961003436 2.02568778156 2.03612947116 2.05353228715
0.336594911937 27.8340638989 27.8062193933 27.8340638989 27.8236222093 27.8305833357
0.454011741683 61.8565691649 61.8217635329 61.8182829697 61.8008801537 61.8600497281
0.727984344423 211.771387253 211.733101058 211.715698242 211.660009231 211.611281346
0.637964774951 150.273316098 150.329005109 150.38469412 150.311602293 150.422980315
0.293542074364 nan nan nan nan nan
0.0391389432485 0.0 0.00696112639713 0.0139222527943 0.0 0.0208833791914
0.457925636008 63.2766389499 63.2801195131 63.2836000763 63.2418333179 63.2696778235
0.426614481409 52.4764513447 52.4312040232 52.4694902183 52.4381651495 52.4764513447
0.786692759295 258.933018594 258.877329583 258.926057467 258.870368456 258.696340296
0.821917808219 290.042292463 289.798653039 289.948317256 289.986603451 289.906550498
0.837573385519 304.559721564 304.594527196 304.455304668 304.514474242 304.39265453
0.0547945205479 0.0765723903684 0.107897459155 0.0800529535669 0.0835335167655 0.0870140799641
0.174168297456 4.25672879184 4.28109273423 4.27413160784 4.27761217103 4.28805386063
0.769080234834 244.04316923 244.158027816 244.04316923 243.96659684 244.060572046
0.665362035225 167.683093217 167.683093217 167.651768148 167.603040264 167.655248712
0.342465753425 29.0870666504 29.1462362248 29.1566779144 29.1566779144 29.167119604
0.152641878669 2.86450351242 2.86798407562 2.87146463881 2.87494520201 2.87842576521
0.949119373777 422.018287826 421.865143045 421.865143045 421.771167839 421.701556575
0.968688845401 444.749846076 444.923874236 444.864704661 444.71155988 444.871665788
