IntensityIn IntensityOut Luminance
3.247863247863248121e-02 2.857142857139999825e-01 1.514721256451275799e+01
3.272283272283272454e-02 2.876712328770000271e-01 1.547554829173259705e+01
3.296703296703296787e-02 2.876712328770000271e-01 1.547554829173259705e+01
3.321123321123321120e-02 2.876712328770000271e-01 1.547554829173259705e+01
3.345543345543345454e-02 2.896281800389999828e-01 1.583794698228490638e+01
3.369963369963369787e-02 2.896281800389999828e-01 1.583794698228490638e+01
3.394383394383394120e-02 2.896281800389999828e-01 1.583794698228490638e+01
3.418803418803419147e-02 2.974559686889999832e-01 1.623115238830794027e+01
3.443223443223443481e-02 2.974559686889999832e-01 1.623115238830794027e+01
3.467643467643467814e-02 2.974559686889999832e-01 1.623115238830794027e+01
3.492063492063492147e-02 2.974559686889999832e-01 1.623115238830794027e+01
3.516483516483516480e-02 2.994129158509999944e-01 1.664105558744191171e+01
3.540903540903540814e-02 2.994129158509999944e-01 1.664105558744191171e+01
3.565323565323565147e-02 2.994129158509999944e-01 1.664105558744191171e+01
3.589743589743589480e-02 2.994129158509999944e-01 1.664105558744191171e+01
3.614163614163613814e-02 3.013698630139999834e-01 1.704367444115742458e+01
3.638583638583638841e-02 3.013698630139999834e-01 1.704367444115742458e+01
3.663003663003663174e-02 3.013698630139999834e-01 1.704367444115742458e+01
3.687423687423687507e-02 3.033268101759999946e-01 1.742210800283032768e+01
3.711843711843711840e-02 3.033268101759999946e-01 1.742210800283032768e+01
3.736263736263736174e-02 3.033268101759999946e-01 1.742210800283032768e+01
3.760683760683760507e-02 3.052837573389999837e-01 1.777241326771338237e+01
3.785103785103784840e-02 3.052837573389999837e-01 1.777241326771338237e+01
3.809523809523809867e-02 3.052837573389999837e-01 1.777241326771338237e+01
3.833943833943834201e-02 3.052837573389999837e-01 1.777241326771338237e+01
3.858363858363858534e-02 3.072407045009999949e-01 1.809227825081867991e+01
3.882783882783882867e-02 3.072407045009999949e-01 1.809227825081867991e+01
3.907203907203907201e-02 3.091976516630000060e-01 1.839083127210227531e+01
3.931623931623931534e-02 3.091976516630000060e-01 1.839083127210227531e+01
3.956043956043955867e-02 3.091976516630000060e-01 1.839083127210227531e+01
3.980463980463980200e-02 3.111545988259999951e-01 1.868688029268703943e+01
4.004884004884004534e-02 3.111545988259999951e-01 1.868688029268703943e+01
4.029304029304029561e-02 3.111545988259999951e-01 1.868688029268703943e+01
4.053724053724053894e-02 3.131115459880000063e-01 1.899509157055660680e+01
4.078144078144078227e-02 3.131115459880000063e-01 1.899509157055660680e+01
4.102564102564102561e-02 3.150684931509999953e-01 1.932324062820757504e+01
4.126984126984126894e-02 3.150684931509999953e-01 1.932324062820757504e+01
4.151404151404151227e-02 3.150684931509999953e-01 1.932324062820757504e+01
4.175824175824175560e-02 3.170254403130000065e-01 1.967908940001791152e+01
4.200244200244200588e-02 3.170254403130000065e-01 1.967908940001791152e+01
4.224664224664224921e-02 3.170254403130000065e-01 1.967908940001791152e+01
4.249084249084249254e-02 3.189823874759999955e-01 2.006232402272086190e+01
4.273504273504273587e-02 3.189823874759999955e-01 2.006232402272086190e+01
4.297924297924297921e-02 3.189823874759999955e-01 2.006232402272086190e+01
4.322344322344322254e-02 3.189823874759999955e-01 2.006232402272086190e+01
4.346764346764346587e-02 3.209393346380000067e-01 2.046801401402306553e+01
4.371184371184370920e-02 3.209393346380000067e-01 2.046801401402306553e+01
4.395604395604395254e-02 3.209393346380000067e-01 2.046801401402306553e+01
4.420024420024420281e-02 3.228962818000000179e-01 2.089425570076653571e+01
4.444444444444444614e-02 3.228962818000000179e-01 2.089425570076653571e+01
4.468864468864468947e-02 3.228962818000000179e-01 2.089425570076653571e+01
4.493284493284493281e-02 3.228962818000000179e-01 2.089425570076653571e+01
4.517704517704517614e-02 3.248532289630000069e-01 2.134428773308525962e+01
4.542124542124541947e-02 3.248532289630000069e-01 2.134428773308525962e+01
4.566544566544566280e-02 3.248532289630000069e-01 2.134428773308525962e+01
4.590964590964591308e-02 3.248532289630000069e-01 2.134428773308525962e+01
4.615384615384615641e-02 3.268101761250000181e-01 2.182422699196675708e+01
4.639804639804639974e-02 3.268101761250000181e-01 2.182422699196675708e+01
4.664224664224664307e-02 3.268101761250000181e-01 2.182422699196675708e+01
4.688644688644688641e-02 3.268101761250000181e-01 2.182422699196675708e+01
4.713064713064712974e-02 3.287671232880000072e-01 2.234069579186391508e+01
4.737484737484737307e-02 3.287671232880000072e-01 2.234069579186391508e+01
4.761904761904761640e-02 3.287671232880000072e-01 2.234069579186391508e+01
4.786324786324785974e-02 3.287671232880000072e-01 2.234069579186391508e+01
4.810744810744811001e-02 3.287671232880000072e-01 2.234069579186391508e+01
4.835164835164835334e-02 3.307240704500000184e-01 2.289267391009166985e+01
4.859584859584859667e-02 3.307240704500000184e-01 2.289267391009166985e+01
4.884004884004884001e-02 3.307240704500000184e-01 2.289267391009166985e+01
4.908424908424908334e-02 3.307240704500000184e-01 2.289267391009166985e+01
4.932844932844932667e-02 3.307240704500000184e-01 2.289267391009166985e+01
4.957264957264957000e-02 3.326810176130000074e-01 2.347052625669213910e+01
4.981684981684982028e-02 3.326810176130000074e-01 2.347052625669213910e+01
5.006105006105006361e-02 3.326810176130000074e-01 2.347052625669213910e+01
5.030525030525030694e-02 3.326810176130000074e-01 2.347052625669213910e+01
5.054945054945055027e-02 3.326810176130000074e-01 2.347052625669213910e+01
5.079365079365079361e-02 3.346379647750000186e-01 2.405619778597367997e+01
5.103785103785103694e-02 3.346379647750000186e-01 2.405619778597367997e+01
5.128205128205128027e-02 3.346379647750000186e-01 2.405619778597367997e+01
5.152625152625152360e-02 3.346379647750000186e-01 2.405619778597367997e+01
5.177045177045176694e-02 3.346379647750000186e-01 2.405619778597367997e+01
5.201465201465201721e-02 3.365949119369999742e-01 2.462354518026143069e+01
5.225885225885226054e-02 3.365949119369999742e-01 2.462354518026143069e+01
5.250305250305250387e-02 3.365949119369999742e-01 2.462354518026143069e+01
5.274725274725274721e-02 3.365949119369999742e-01 2.462354518026143069e+01
5.299145299145299054e-02 3.365949119369999742e-01 2.462354518026143069e+01
5.323565323565323387e-02 3.385518591000000188e-01 2.515109319755342909e+01
5.347985347985347721e-02 3.385518591000000188e-01 2.515109319755342909e+01
5.372405372405372748e-02 3.385518591000000188e-01 2.515109319755342909e+01
5.396825396825397081e-02 3.385518591000000188e-01 2.515109319755342909e+01
5.421245421245421414e-02 3.385518591000000188e-01 2.515109319755342909e+01
5.445665445665445747e-02 3.405088062619999745e-01 2.563750173748498540e+01
5.470085470085470081e-02 3.405088062619999745e-01 2.563750173748498540e+01
5.494505494505494414e-02 3.405088062619999745e-01 2.563750173748498540e+01
5.518925518925518747e-02 3.405088062619999745e-01 2.563750173748498540e+01
5.543345543345543081e-02 3.424657534250000190e-01 2.609462364919507849e+01
5.567765567765567414e-02 3.424657534250000190e-01 2.609462364919507849e+01
5.592185592185592441e-02 3.424657534250000190e-01 2.609462364919507849e+01
5.616605616605616774e-02 3.424657534250000190e-01 2.609462364919507849e+01
5.641025641025641107e-02 3.444227005869999747e-01 2.654037676065180307e+01
5.665445665445665441e-02 3.444227005869999747e-01 2.654037676065180307e+01
5.689865689865689774e-02 3.444227005869999747e-01 2.654037676065180307e+01
5.714285714285714107e-02 3.444227005869999747e-01 2.654037676065180307e+01
5.738705738705738441e-02 3.463796477500000193e-01 2.699874120557996093e+01
5.763125763125763468e-02 3.463796477500000193e-01 2.699874120557996093e+01
5.787545787545787801e-02 3.463796477500000193e-01 2.699874120557996093e+01
5.811965811965812134e-02 3.463796477500000193e-01 2.699874120557996093e+01
5.836385836385836468e-02 3.483365949119999749e-01 2.748620650018903433e+01
5.860805860805860801e-02 3.483365949119999749e-01 2.748620650018903433e+01
5.885225885225885134e-02 3.483365949119999749e-01 2.748620650018903433e+01
5.909645909645909467e-02 3.483365949119999749e-01 2.748620650018903433e+01
5.934065934065933801e-02 3.502935420739999861e-01 2.799071686458333730e+01
5.958485958485958134e-02 3.502935420739999861e-01 2.799071686458333730e+01
5.982905982905983161e-02 3.502935420739999861e-01 2.799071686458333730e+01
6.007326007326007494e-02 3.502935420739999861e-01 2.799071686458333730e+01
6.031746031746031828e-02 3.502935420739999861e-01 2.799071686458333730e+01
6.056166056166056161e-02 3.522504892369999752e-01 2.848780700237266572e+01
6.080586080586080494e-02 3.522504892369999752e-01 2.848780700237266572e+01
6.105006105006104827e-02 3.522504892369999752e-01 2.848780700237266572e+01
6.129426129426129161e-02 3.522504892369999752e-01 2.848780700237266572e+01
6.153846153846154188e-02 3.542074363989999863e-01 2.895540223503869726e+01
6.178266178266178521e-02 3.542074363989999863e-01 2.895540223503869726e+01
6.202686202686202854e-02 3.542074363989999863e-01 2.895540223503869726e+01
6.227106227106227188e-02 3.542074363989999863e-01 2.895540223503869726e+01
6.251526251526251521e-02 3.561643835619999754e-01 2.937379399876987662e+01
6.275946275946275854e-02 3.561643835619999754e-01 2.937379399876987662e+01
6.300366300366300187e-02 3.561643835619999754e-01 2.937379399876987662e+01
6.324786324786324521e-02 3.561643835619999754e-01 2.937379399876987662e+01
6.349206349206348854e-02 3.581213307239999866e-01 2.973240695034355596e+01
6.373626373626373187e-02 3.581213307239999866e-01 2.973240695034355596e+01
6.398046398046397520e-02 3.581213307239999866e-01 2.973240695034355596e+01
6.422466422466421854e-02 3.600782778859999977e-01 3.005148181776188565e+01
6.446886446886446187e-02 3.600782778859999977e-01 3.005148181776188565e+01
6.471306471306471908e-02 3.600782778859999977e-01 3.005148181776188565e+01
6.495726495726496241e-02 3.620352250489999868e-01 3.035954384908561110e+01
6.520146520146520575e-02 3.620352250489999868e-01 3.035954384908561110e+01
6.544566544566544908e-02 3.620352250489999868e-01 3.035954384908561110e+01
6.568986568986569241e-02 3.639921722109999980e-01 3.067865012510524991e+01
6.593406593406593574e-02 3.639921722109999980e-01 3.067865012510524991e+01
6.617826617826617908e-02 3.639921722109999980e-01 3.067865012510524991e+01
6.642246642246642241e-02 3.659491193739999870e-01 3.102442341826004579e+01
6.666666666666666574e-02 3.659491193739999870e-01 3.102442341826004579e+01
6.691086691086690907e-02 3.659491193739999870e-01 3.102442341826004579e+01
6.715506715506715241e-02 3.679060665359999982e-01 3.140467645130593866e+01
6.739926739926739574e-02 3.679060665359999982e-01 3.140467645130593866e+01
6.764346764346763907e-02 3.679060665359999982e-01 3.140467645130593866e+01
6.788766788766788240e-02 3.698630136989999873e-01 3.180478350785953623e+01
6.813186813186812574e-02 3.698630136989999873e-01 3.180478350785953623e+01
6.837606837606838295e-02 3.698630136989999873e-01 3.180478350785953623e+01
6.862026862026862628e-02 3.718199608609999984e-01 3.221093237661297337e+01
6.886446886446886961e-02 3.718199608609999984e-01 3.221093237661297337e+01
6.910866910866911295e-02 3.718199608609999984e-01 3.221093237661297337e+01
6.935286935286935628e-02 3.718199608609999984e-01 3.221093237661297337e+01
6.959706959706959961e-02 3.737769080230000096e-01 3.261748955719600218e+01
6.984126984126984294e-02 3.737769080230000096e-01 3.261748955719600218e+01
7.008547008547008628e-02 3.737769080230000096e-01 3.261748955719600218e+01
7.032967032967032961e-02 3.737769080230000096e-01 3.261748955719600218e+01
7.057387057387057294e-02 3.757338551859999987e-01 3.302699246371435038e+01
7.081807081807081627e-02 3.757338551859999987e-01 3.302699246371435038e+01
7.106227106227105961e-02 3.757338551859999987e-01 3.302699246371435038e+01
7.130647130647130294e-02 3.776908023480000098e-01 3.345023028519382535e+01
7.155067155067154627e-02 3.776908023480000098e-01 3.345023028519382535e+01
7.179487179487178961e-02 3.776908023480000098e-01 3.345023028519382535e+01
7.203907203907203294e-02 3.776908023480000098e-01 3.345023028519382535e+01
7.228327228327227627e-02 3.796477495109999989e-01 3.390534265893442267e+01
7.252747252747253348e-02 3.796477495109999989e-01 3.390534265893442267e+01
7.277167277167277681e-02 3.796477495109999989e-01 3.390534265893442267e+01
7.301587301587302015e-02 3.796477495109999989e-01 3.390534265893442267e+01
7.326007326007326348e-02 3.816046966730000101e-01 3.440037274882049445e+01
7.350427350427350681e-02 3.816046966730000101e-01 3.440037274882049445e+01
7.374847374847375014e-02 3.816046966730000101e-01 3.440037274882049445e+01
7.399267399267399348e-02 3.816046966730000101e-01 3.440037274882049445e+01
7.423687423687423681e-02 3.835616438359999991e-01 3.493177589360144708e+01
7.448107448107448014e-02 3.835616438359999991e-01 3.493177589360144708e+01
7.472527472527472348e-02 3.835616438359999991e-01 3.493177589360144708e+01
7.496947496947496681e-02 3.835616438359999991e-01 3.493177589360144708e+01
7.521367521367521014e-02 3.835616438359999991e-01 3.493177589360144708e+01
7.545787545787545347e-02 3.855185909980000103e-01 3.548617670657255019e+01
7.570207570207569681e-02 3.855185909980000103e-01 3.548617670657255019e+01
7.594627594627594014e-02 3.855185909980000103e-01 3.548617670657255019e+01
7.619047619047619735e-02 3.855185909980000103e-01 3.548617670657255019e+01
7.643467643467644068e-02 3.855185909980000103e-01 3.548617670657255019e+01
7.667887667887668401e-02 3.874755381600000215e-01 3.604026037062511989e+01
7.692307692307692735e-02 3.874755381600000215e-01 3.604026037062511989e+01
7.716727716727717068e-02 3.874755381600000215e-01 3.604026037062511989e+01
7.741147741147741401e-02 3.874755381600000215e-01 3.604026037062511989e+01
7.765567765567765735e-02 3.874755381600000215e-01 3.604026037062511989e+01
7.789987789987790068e-02 3.894324853230000105e-01 3.657798460799806861e+01
7.814407814407814401e-02 3.894324853230000105e-01 3.657798460799806861e+01
7.838827838827838734e-02 3.894324853230000105e-01 3.657798460799806861e+01
7.863247863247863068e-02 3.894324853230000105e-01 3.657798460799806861e+01
7.887667887667887401e-02 3.894324853230000105e-01 3.657798460799806861e+01
7.912087912087911734e-02 3.913894324850000217e-01 3.709859310623048856e+01
7.936507936507936067e-02 3.913894324850000217e-01 3.709859310623048856e+01
7.960927960927960401e-02 3.913894324850000217e-01 3.709859310623048856e+01
7.985347985347984734e-02 3.913894324850000217e-01 3.709859310623048856e+01
8.009768009768009067e-02 3.933463796480000108e-01 3.761665427771334436e+01
8.034188034188034788e-02 3.933463796480000108e-01 3.761665427771334436e+01
8.058608058608059121e-02 3.933463796480000108e-01 3.761665427771334436e+01
8.083028083028083455e-02 3.933463796480000108e-01 3.761665427771334436e+01
8.107448107448107788e-02 3.933463796480000108e-01 3.761665427771334436e+01
8.131868131868132121e-02 3.953033268100000219e-01 3.815321116203315910e+01
8.156288156288156455e-02 3.953033268100000219e-01 3.815321116203315910e+01
8.180708180708180788e-02 3.953033268100000219e-01 3.815321116203315910e+01
8.205128205128205121e-02 3.953033268100000219e-01 3.815321116203315910e+01
8.229548229548229454e-02 3.953033268100000219e-01 3.815321116203315910e+01
8.253968253968253788e-02 3.972602739730000110e-01 3.873582709096118037e+01
8.278388278388278121e-02 3.972602739730000110e-01 3.873582709096118037e+01
8.302808302808302454e-02 3.972602739730000110e-01 3.873582709096118037e+01
8.327228327228326787e-02 3.972602739730000110e-01 3.873582709096118037e+01
8.351648351648351121e-02 3.972602739730000110e-01 3.873582709096118037e+01
8.376068376068375454e-02 3.992172211350000222e-01 3.937250128975205143e+01
8.400488400488401175e-02 3.992172211350000222e-01 3.937250128975205143e+01
8.424908424908425508e-02 3.992172211350000222e-01 3.937250128975205143e+01
8.449328449328449842e-02 3.992172211350000222e-01 3.937250128975205143e+01
8.473748473748474175e-02 3.992172211350000222e-01 3.937250128975205143e+01
8.498168498168498508e-02 4.011741682969999778e-01 4.005201147594044642e+01
8.522588522588522841e-02 4.011741682969999778e-01 4.005201147594044642e+01
8.547008547008547175e-02 4.011741682969999778e-01 4.005201147594044642e+01
8.571428571428571508e-02 4.011741682969999778e-01 4.005201147594044642e+01
8.595848595848595841e-02 4.011741682969999778e-01 4.005201147594044642e+01
8.620268620268620174e-02 4.011741682969999778e-01 4.005201147594044642e+01
8.644688644688644508e-02 4.031311154600000224e-01 4.074389069271252595e+01
8.669108669108668841e-02 4.031311154600000224e-01 4.074389069271252595e+01
8.693528693528693174e-02 4.031311154600000224e-01 4.074389069271252595e+01
8.717948717948717507e-02 4.031311154600000224e-01 4.074389069271252595e+01
8.742368742368741841e-02 4.031311154600000224e-01 4.074389069271252595e+01
8.766788766788766174e-02 4.031311154600000224e-01 4.074389069271252595e+01
8.791208791208790507e-02 4.050880626219999781e-01 4.141612928626680201e+01
8.815628815628816228e-02 4.050880626219999781e-01 4.141612928626680201e+01
8.840048840048840562e-02 4.050880626219999781e-01 4.141612928626680201e+01
8.864468864468864895e-02 4.050880626219999781e-01 4.141612928626680201e+01
8.888888888888889228e-02 4.050880626219999781e-01 4.141612928626680201e+01
8.913308913308913561e-02 4.050880626219999781e-01 4.141612928626680201e+01
8.937728937728937895e-02 4.070450097850000226e-01 4.203525131113745772e+01
8.962148962148962228e-02 4.070450097850000226e-01 4.203525131113745772e+01
8.986568986568986561e-02 4.070450097850000226e-01 4.203525131113745772e+01
9.010989010989010894e-02 4.070450097850000226e-01 4.203525131113745772e+01
9.035409035409035228e-02 4.070450097850000226e-01 4.203525131113745772e+01
9.059829059829059561e-02 4.070450097850000226e-01 4.203525131113745772e+01
9.084249084249083894e-02 4.090019569469999783e-01 4.259310929792220435e+01
9.108669108669108228e-02 4.090019569469999783e-01 4.259310929792220435e+01
9.133089133089132561e-02 4.090019569469999783e-01 4.259310929792220435e+01
9.157509157509156894e-02 4.090019569469999783e-01 4.259310929792220435e+01
9.181929181929182615e-02 4.090019569469999783e-01 4.259310929792220435e+01
9.206349206349206948e-02 4.109589041100000228e-01 4.309918335406079137e+01
9.230769230769231282e-02 4.109589041100000228e-01 4.309918335406079137e+01
9.255189255189255615e-02 4.109589041100000228e-01 4.309918335406079137e+01
9.279609279609279948e-02 4.109589041100000228e-01 4.309918335406079137e+01
9.304029304029304281e-02 4.129158512719999785e-01 4.358266103702426619e+01
9.328449328449328615e-02 4.129158512719999785e-01 4.358266103702426619e+01
9.352869352869352948e-02 4.129158512719999785e-01 4.358266103702426619e+01
9.377289377289377281e-02 4.129158512719999785e-01 4.358266103702426619e+01
9.401709401709401615e-02 4.129158512719999785e-01 4.358266103702426619e+01
9.426129426129425948e-02 4.148727984339999897e-01 4.407476789933667050e+01
