IntensityIn IntensityOut Luminance
9.497215228503852469e-02 2.394916911045943397e-01 5.344666666666665833e+01
9.590295262073701699e-02 2.404692082111437035e-01 5.381333333333333258e+01
9.657434958419165716e-02 2.414467253176930672e-01 5.427000000000000313e+01
9.741359578850995737e-02 2.424242424242424310e-01 5.464333333333333798e+01
9.808499275196459755e-02 2.434017595307917947e-01 5.502666666666667084e+01
9.878690775921263045e-02 2.443792766373411585e-01 5.550333333333333741e+01
9.965667200732433728e-02 2.453567937438905222e-01 5.592333333333332490e+01
1.004196231021591557e-01 2.463343108504398860e-01 5.647999999999999687e+01
1.014267185473411159e-01 2.473118279569892497e-01 5.697999999999999687e+01
1.023422598611428980e-01 2.482893450635386134e-01 5.742333333333333911e+01
1.031509880216678054e-01 2.492668621700879772e-01 5.783666666666666600e+01
1.038986800946059413e-01 2.502443792766373409e-01 5.797999999999999687e+01
1.041580834668497796e-01 2.512218963831867047e-01 5.837333333333333485e+01
1.048752574959945089e-01 2.521994134897360684e-01 5.883333333333333570e+01
1.057145037003128091e-01 2.531769305962854322e-01 5.929333333333332945e+01
1.065537499046311093e-01 2.541544477028347959e-01 5.972666666666666657e+01
1.073319600213626240e-01 2.551319648093841597e-01 6.011333333333333684e+01
1.080491340505073672e-01 2.561094819159335234e-01 6.072999999999999687e+01
1.091630426489662020e-01 2.570869990224828872e-01 6.115333333333333599e+01
1.099412527656977168e-01 2.580645161290322509e-01 6.158666666666666600e+01
1.107194628824292315e-01 2.590420332355816146e-01 6.214333333333333798e+01
1.117418173495079020e-01 2.600195503421309784e-01 6.261000000000000654e+01
1.125810635538262022e-01 2.609970674486803421e-01 6.302000000000000313e+01
1.133287556267643242e-01 2.619745845552297059e-01 6.355000000000000426e+01
1.142900740062561954e-01 2.629521016617790696e-01 6.393666666666666742e+01
1.150072480354009247e-01 2.639296187683284334e-01 6.423666666666666458e+01
1.155413138017853114e-01 2.649071358748777971e-01 6.488333333333333997e+01
1.167162584878309317e-01 2.658846529814271609e-01 6.539333333333333087e+01
1.176470588235294101e-01 2.668621700879765246e-01 6.588333333333332575e+01
1.185473411154344958e-01 2.678396871945258884e-01 6.634999999999999432e+01
1.193865873197528099e-01 2.688172043010752521e-01 6.692999999999999261e+01
1.204547188525215556e-01 2.697947214076246158e-01 6.742000000000000171e+01
1.213397421225299450e-01 2.707722385141739796e-01 6.789999999999999147e+01
1.222095063706416379e-01 2.717497556207233433e-01 6.842000000000000171e+01
1.231555657282368266e-01 2.727272727272727071e-01 6.890666666666666629e+01
1.240405889982452159e-01 2.737047898338220708e-01 6.945666666666666345e+01
1.250476844434271761e-01 2.746823069403714346e-01 6.993999999999999773e+01
1.259327077134355655e-01 2.756598240469207983e-01 7.033333333333332860e+01
1.266498817425802947e-01 2.766373411534701621e-01 7.098000000000000398e+01
1.278248264286259150e-01 2.776148582600195258e-01 7.133999999999998920e+01
1.284809643701838588e-01 2.785923753665688896e-01 7.184333333333333371e+01
1.293965056839856687e-01 2.795698924731182533e-01 7.253666666666667595e+01
1.306477454795147708e-01 2.805474095796676171e-01 7.310333333333333883e+01
1.316853589684901238e-01 2.815249266862169808e-01 7.337000000000000455e+01
1.321736476691844075e-01 2.825024437927664001e-01 7.377999999999998693e+01
1.329213397421225296e-01 2.834799608993157638e-01 7.424666666666666970e+01
1.337605859464408298e-01 2.844574780058651275e-01 7.472666666666667368e+01
1.346303501945525227e-01 2.854349951124144913e-01 7.531666666666666288e+01
1.357137407492179648e-01 2.864125122189638550e-01 7.579000000000000625e+01
1.365682459754329614e-01 2.873900293255132188e-01 7.624666666666666970e+01
1.374074921797512894e-01 2.883675464320625825e-01 7.699333333333333940e+01
1.387655451285572661e-01 2.893450635386119463e-01 7.746666666666665435e+01
1.396200503547722627e-01 2.903225806451613100e-01 7.784666666666667822e+01
1.403219653620202956e-01 2.913000977517106738e-01 7.844666666666667254e+01
1.414053559166857377e-01 2.922776148582600375e-01 7.906666666666666288e+01
1.425345235370412689e-01 2.932551319648094013e-01 7.963333333333333997e+01
1.435721370260166219e-01 2.942326490713587650e-01 8.017000000000000171e+01
1.445487144274052171e-01 2.952101661779081287e-01 8.055666666666667197e+01
1.452506294346532500e-01 2.961876832844574925e-01 8.117000000000000171e+01
1.463645380331120849e-01 2.971652003910068562e-01 8.173333333333333428e+01
1.473868925001907415e-01 2.981427174975562200e-01 8.233666666666667311e+01
1.484855420767528800e-01 2.991202346041055837e-01 8.275333333333333030e+01
1.492484931715876983e-01 3.000977517106549475e-01 8.343000000000000682e+01
1.504692149233234078e-01 3.010752688172043112e-01 8.383666666666665890e+01
1.512169069962615298e-01 3.020527859237536750e-01 8.434000000000000341e+01
1.521324483100633118e-01 3.030303030303030387e-01 8.492666666666666231e+01
1.532005798428320853e-01 3.040078201368524025e-01 8.552666666666668505e+01
1.542992294193942238e-01 3.049853372434017662e-01 8.598000000000001819e+01
1.551232166018158276e-01 3.059628543499511300e-01 8.652666666666668505e+01
1.561150530251010915e-01 3.069403714565004937e-01 8.706333333333333258e+01
1.570916304264896590e-01 3.079178885630498574e-01 8.768999999999999773e+01
1.582360570687418866e-01 3.088954056695992212e-01 8.815000000000001990e+01
1.590600442511634904e-01 3.098729227761485849e-01 8.864000000000000057e+01
1.599603265430685761e-01 3.108504398826979487e-01 8.926333333333333542e+01
1.610894941634241351e-01 3.118279569892473124e-01 8.973333333333334849e+01
1.619439993896391317e-01 3.128054740957966762e-01 9.041333333333334110e+01
1.631799801632715374e-01 3.137829912023460399e-01 9.081333333333333258e+01
1.639124132143129631e-01 3.147605083088954037e-01 9.148333333333333428e+01
1.651331349660486725e-01 3.157380254154447674e-01 9.205666666666667197e+01
1.661707484550240255e-01 3.167155425219941312e-01 9.245999999999999375e+01
1.669031815060654511e-01 3.176930596285434949e-01 9.314999999999999147e+01
1.681696803234912774e-01 3.186705767350928586e-01 9.371666666666665435e+01
1.691920347905699340e-01 3.196480938416422224e-01 9.420666666666666345e+01
1.700923170824750197e-01 3.206256109481915861e-01 9.479666666666666686e+01
1.711604486152437654e-01 3.216031280547409499e-01 9.525333333333333030e+01
1.719996948195620656e-01 3.225806451612903136e-01 9.583333333333332860e+01
1.730525673304341150e-01 3.235581622678396774e-01 9.627666666666665662e+01
1.738612954909590225e-01 3.245356793743890411e-01 9.688666666666667027e+01
1.749599450675211609e-01 3.255131964809384049e-01 9.747333333333331495e+01
1.760280766002899344e-01 3.264907135874877686e-01 9.817666666666667652e+01
1.773098344396124293e-01 3.274682306940371324e-01 9.869666666666667254e+01
1.782558937972076041e-01 3.284457478005864961e-01 9.919333333333334224e+01
1.791714351110093861e-01 3.294232649071358598e-01 9.981000000000000227e+01
1.802853437094682210e-01 3.304007820136852236e-01 1.003333333333333286e+02
1.812314030670633958e-01 3.313782991202345873e-01 1.007666666666666657e+02
1.820248722056916069e-01 3.323558162267839511e-01 1.013999999999999915e+02
1.831845578698405308e-01 3.333333333333333148e-01 1.020333333333333456e+02
1.843289845120927861e-01 3.343108504398826786e-01 1.025666666666666629e+02
1.853055619134813536e-01 3.352883675464320423e-01 1.031333333333333258e+02
1.863279163805600103e-01 3.362658846529814061e-01 1.037333333333333343e+02
1.874265659571221487e-01 3.372434017595307698e-01 1.042666666666666657e+02
1.884031433585107163e-01 3.382209188660801336e-01 1.050000000000000000e+02
1.897306782635233002e-01 3.391984359726294973e-01 1.054000000000000199e+02
1.904631113145647259e-01 3.401759530791788610e-01 1.059333333333333371e+02
1.914244296940566248e-01 3.411534701857282248e-01 1.066666666666666714e+02
1.927672236209659051e-01 3.421309872922775885e-01 1.071666666666666714e+02
1.936675059128709908e-01 3.431085043988269523e-01 1.077000000000000028e+02
1.946440833142595583e-01 3.440860215053763715e-01 1.083666666666666742e+02
1.958648050659952677e-01 3.450635386119257353e-01 1.090333333333333456e+02
1.970702677958342808e-01 3.460410557184750990e-01 1.094333333333333371e+02
1.978027008468757064e-01 3.470185728250244628e-01 1.102000000000000028e+02
1.991912718394750759e-01 3.479960899315738265e-01 1.106333333333333258e+02
1.999847409781033147e-01 3.489736070381231903e-01 1.112333333333333343e+02
2.010833905546654532e-01 3.499511241446725540e-01 1.119333333333333371e+02
2.023498893720912517e-01 3.509286412512219178e-01 1.125000000000000000e+02
2.033875028610666047e-01 3.519061583577712815e-01 1.132999999999999972e+02
2.048371099412527596e-01 3.528836754643206453e-01 1.138666666666666742e+02
2.058747234302281126e-01 3.538611925708700090e-01 1.144333333333333371e+02
2.068970778973067692e-01 3.548387096774193727e-01 1.147999999999999972e+02
2.075684748607614372e-01 3.558162267839687365e-01 1.157000000000000028e+02
2.092011902037079485e-01 3.567937438905181002e-01 1.160999999999999801e+02
2.099336232547493741e-01 3.577712609970674640e-01 1.168000000000000114e+02
2.112001220721751726e-01 3.587487781036168277e-01 1.172666666666666657e+02
2.120546272983901692e-01 3.597262952101661915e-01 1.179000000000000199e+02
2.132143129625390932e-01 3.607038123167155552e-01 1.183333333333333286e+02
2.139925230792706079e-01 3.616813294232649190e-01 1.193333333333333286e+02
2.158236057068741998e-01 3.626588465298142827e-01 1.196999999999999886e+02
2.164797436484321436e-01 3.636363636363636465e-01 1.207333333333333343e+02
2.183718623636224931e-01 3.646138807429130102e-01 1.210666666666666629e+02
2.189669642175936515e-01 3.655913978494623739e-01 1.216333333333333258e+02
2.200045777065690045e-01 3.665689149560117377e-01 1.222999999999999972e+02
2.212100404364080175e-01 3.675464320625611014e-01 1.228333333333333286e+02
2.221866178377965850e-01 3.685239491691104652e-01 1.234333333333333371e+02
2.232852674143587512e-01 3.695014662756598289e-01 1.240333333333333456e+02
2.243686579690241933e-01 3.704789833822091927e-01 1.245333333333333456e+02
2.252841992828259754e-01 3.714565004887585564e-01 1.252333333333333343e+02
2.265506981002517739e-01 3.724340175953079202e-01 1.257333333333333343e+02
2.274662394140535560e-01 3.734115347018572839e-01 1.264666666666666544e+02
2.287937743190661399e-01 3.743890518084066477e-01 1.272333333333333343e+02
2.301976043335622057e-01 3.753665689149560114e-01 1.276333333333333258e+02
2.309147783627069628e-01 3.763440860215053752e-01 1.287333333333333201e+02
2.329289692530708833e-01 3.773216031280547389e-01 1.289666666666666686e+02
2.333409628442816852e-01 3.782991202346041026e-01 1.299333333333333087e+02
2.351110093842984639e-01 3.792766373411534664e-01 1.306333333333333258e+02
2.363775082017242624e-01 3.802541544477028301e-01 1.311999999999999886e+02
2.374151216906996154e-01 3.812316715542521939e-01 1.315000000000000000e+02
2.379644464789806846e-01 3.822091886608015576e-01 1.323000000000000114e+02
2.394140535591668673e-01 3.831867057673509214e-01 1.331666666666666572e+02
2.409857328145265931e-01 3.841642228739002851e-01 1.334666666666666686e+02
2.415350576028076623e-01 3.851417399804496489e-01 1.343666666666666742e+02
2.431830319676508700e-01 3.861192570869990126e-01 1.347666666666666799e+02
2.439002059967955993e-01 3.870967741935483764e-01 1.352333333333333201e+02
2.447547112230105959e-01 3.880742913000977401e-01 1.361666666666666572e+02
2.464484626535439205e-01 3.890518084066471038e-01 1.367666666666666799e+02
2.475471122301060589e-01 3.900293255131964676e-01 1.371666666666666572e+02
2.482642862592507882e-01 3.910068426197458313e-01 1.381999999999999886e+02
2.501564049744411378e-01 3.919843597262951951e-01 1.385333333333333314e+02
2.507515068284122961e-01 3.929618768328445588e-01 1.391666666666666572e+02
2.519111924925612200e-01 3.939393939393939226e-01 1.401999999999999886e+02
2.537880521858548732e-01 3.949169110459432863e-01 1.405000000000000000e+02
2.543373769741359425e-01 3.958944281524926501e-01 1.411666666666666572e+02
2.555580987258716519e-01 3.968719452590420138e-01 1.420000000000000000e+02
2.570687418936445923e-01 3.978494623655913776e-01 1.428000000000000114e+02
2.585183489738308027e-01 3.988269794721407413e-01 1.433000000000000114e+02
2.594338902876325847e-01 3.998044965786901050e-01 1.438333333333333428e+02
2.604104676890211523e-01 4.007820136852394688e-01 1.450333333333333314e+02
2.625925078202487328e-01 4.017595307917888325e-01 1.452333333333333485e+02
2.629587243457694457e-01 4.027370478983381963e-01 1.457666666666666799e+02
2.639200427252613168e-01 4.037145650048875600e-01 1.465666666666666913e+02
2.653849088273441681e-01 4.046920821114369238e-01 1.473666666666666742e+02
2.668345159075303230e-01 4.056695992179862875e-01 1.481666666666666572e+02
2.682841229877164779e-01 4.066471163245356513e-01 1.484333333333333087e+02
2.687724116884107617e-01 4.076246334310850705e-01 1.490666666666666913e+02
2.699320973525596856e-01 4.086021505376344343e-01 1.495000000000000000e+02
2.707103074692912004e-01 4.095796676441837980e-01 1.506666666666666572e+02
2.728465705348286918e-01 4.105571847507331618e-01 1.508000000000000114e+02
2.730754558632791373e-01 4.115347018572825255e-01 1.516999999999999886e+02
2.747234302281224005e-01 4.125122189638318893e-01 1.524000000000000057e+02
2.759899290455481990e-01 4.134897360703812530e-01 1.530666666666666913e+02
2.772106507972839085e-01 4.144672531769306167e-01 1.538333333333333428e+02
2.785992217898832779e-01 4.154447702834799805e-01 1.543666666666666742e+02
2.795757991912718454e-01 4.164222873900293442e-01 1.554666666666666686e+02
2.815747310597390696e-01 4.173998044965787080e-01 1.556999999999999886e+02
2.820019836728465679e-01 4.183773216031280717e-01 1.565000000000000000e+02
2.834515907530327228e-01 4.193548387096774355e-01 1.573000000000000114e+02
2.849164568551155741e-01 4.203323558162267992e-01 1.580000000000000000e+02
2.861829556725413726e-01 4.213098729227761630e-01 1.584666666666666686e+02
2.870374608987563692e-01 4.222873900293255267e-01 1.590333333333333314e+02
2.880598153658350258e-01 4.232649071358748905e-01 1.600000000000000000e+02
2.898298619058518599e-01 4.242424242424242542e-01 1.604000000000000057e+02
2.905470359349965892e-01 4.252199413489736179e-01 1.614333333333333087e+02
2.924391546501869388e-01 4.261974584555229817e-01 1.619000000000000057e+02
2.932784008545052390e-01 4.271749755620723454e-01 1.623333333333333428e+02
2.940718699931334501e-01 4.281524926686217092e-01 1.630999999999999943e+02
2.954604409857328196e-01 4.291300097751710729e-01 1.638666666666666742e+02
