IntensityIn IntensityOut Luminance
3.848595848595848801e-01 6.862745098039999547e-01 1.955000000000000000e+02
3.897435897435897467e-01 6.901960784309999486e-01 1.983000000000000114e+02
3.951159951159951000e-01 6.941176470590000314e-01 2.015000000000000000e+02
4.017094017094017255e-01 6.980392156860000252e-01 2.038999999999999773e+02
4.063492063492063489e-01 7.019607843139999970e-01 2.073800000000000239e+02
4.131868131868131622e-01 7.058823529409999908e-01 2.104000000000000057e+02
4.192918192918193010e-01 7.098039215689999626e-01 2.135999999999999943e+02
4.256410256410256276e-01 7.137254901959999565e-01 2.164399999999999693e+02
4.312576312576312798e-01 7.176470588240000392e-01 2.194800000000000182e+02
4.373626373626373631e-01 7.215686274510000331e-01 2.229000000000000057e+02
4.442002442002441764e-01 7.254901960780000270e-01 2.253400000000000034e+02
4.490842490842490986e-01 7.294117647059999987e-01 2.284599999999999795e+02
4.551892551892551819e-01 7.333333333329999926e-01 2.319399999999999977e+02
4.622710622710622941e-01 7.372549019609999643e-01 2.350000000000000000e+02
4.683760683760683774e-01 7.411764705879999582e-01 2.384399999999999977e+02
4.752136752136751907e-01 7.450980392160000410e-01 2.414600000000000364e+02
4.813186813186813295e-01 7.490196078430000348e-01 2.442800000000000296e+02
4.869352869352869262e-01 7.529411764710000066e-01 2.485400000000000205e+02
4.952380952380952550e-01 7.568627450980000004e-01 2.518599999999999852e+02
5.018315018315018250e-01 7.607843137249999943e-01 2.549399999999999977e+02
5.081807081807081516e-01 7.647058823529999660e-01 2.582599999999999909e+02
5.147741147741147216e-01 7.686274509799999599e-01 2.621399999999999864e+02
5.223443223443223760e-01 7.725490196080000427e-01 2.650600000000000591e+02
5.282051282051282159e-01 7.764705882350000365e-01 2.677599999999999909e+02
5.335775335775335693e-01 7.803921568630000083e-01 2.718600000000000136e+02
5.418803418803418426e-01 7.843137254900000022e-01 2.752199999999999704e+02
5.484737484737485236e-01 7.882352941179999739e-01 2.787599999999999909e+02
5.555555555555555802e-01 7.921568627449999678e-01 2.822999999999999545e+02
5.626373626373626369e-01 7.960784313730000505e-01 2.858599999999999568e+02
5.697191697191696935e-01 8.000000000000000444e-01 2.894800000000000182e+02
5.768009768009767502e-01 8.039215686270000383e-01 2.929199999999999591e+02
5.836385836385836745e-01 8.078431372550000100e-01 2.964399999999999409e+02
5.907203907203907312e-01 8.117647058820000039e-01 3.002599999999999341e+02
5.982905982905982745e-01 8.156862745099999756e-01 3.043399999999999750e+02
6.065934065934065478e-01 8.196078431369999695e-01 3.071999999999999886e+02
6.122100122100122555e-01 8.235294117650000523e-01 3.110400000000000205e+02
6.197802197802197988e-01 8.274509803920000461e-01 3.147600000000000477e+02
6.273504273504273421e-01 8.313725490200000179e-01 3.184399999999999977e+02
6.346764346764346421e-01 8.352941176470000118e-01 3.226600000000000250e+02
6.429792429792430264e-01 8.392156862749999835e-01 3.272400000000000091e+02
6.520146520146520297e-01 8.431372549019999774e-01 3.301399999999999864e+02
6.578754578754578697e-01 8.470588235289999712e-01 3.342799999999999727e+02
6.661782661782661430e-01 8.509803921570000540e-01 3.374800000000000182e+02
6.725274725274725807e-01 8.549019607840000479e-01 3.425000000000000000e+02
6.825396825396825573e-01 8.588235294120000196e-01 3.463399999999999750e+02
6.901098901098901006e-01 8.627450980390000135e-01 3.501200000000000045e+02
