IntensityIn IntensityOut Luminance
3.453727016098268043e-01 5.294117647058823595e-01 7.808333333333332860e+01
3.487907225146867907e-01 5.333333333333333259e-01 7.928666666666666174e+01
3.541771572442206639e-01 5.372549019607842924e-01 8.085999999999999943e+01
3.612268253604943857e-01 5.411764705882352589e-01 8.132333333333332348e+01
3.633020523384450917e-01 5.450980392156862253e-01 8.251333333333333542e+01
3.686427100022888759e-01 5.490196078431373028e-01 8.347333333333332916e+01
3.729457541771572515e-01 5.529411764705882693e-01 8.523333333333333428e+01
3.808346684977492735e-01 5.568627450980392357e-01 8.635000000000000853e+01
3.858396276798657376e-01 5.607843137254902022e-01 8.670999999999999375e+01
3.874418249790188562e-01 5.647058823529411686e-01 8.798333333333333428e+01
3.931486991683832977e-01 5.686274509803921351e-01 9.015000000000001990e+01
4.028686961165789393e-01 5.764705882352940680e-01 9.159999999999998010e+01
4.093537804226748955e-01 5.803921568627450345e-01 9.311666666666666003e+01
4.161593041886015309e-01 5.843137254901961120e-01 9.393333333333333712e+01
4.198214694438086592e-01 5.882352941176470784e-01 9.456333333333334679e+01
4.226443884946974872e-01 5.921568627450980449e-01 9.633999999999998920e+01
4.306095979247730465e-01 5.960784313725490113e-01 9.718333333333333712e+01
4.343785763332570493e-01 5.999999999999999778e-01 9.821333333333332405e+01
4.390020599679560487e-01 6.039215686274509443e-01 9.908999999999998920e+01
4.429236285954070151e-01 6.078431372549019107e-01 1.008333333333333286e+02
4.507362478065156108e-01 6.117647058823529882e-01 1.015999999999999801e+02
4.541695277332722935e-01 6.156862745098039547e-01 1.035000000000000000e+02
4.626840619516289221e-01 6.196078431372549211e-01 1.037999999999999972e+02
4.640268558785382025e-01 6.235294117647058876e-01 1.057999999999999972e+02
4.729991607537956666e-01 6.274509803921568540e-01 1.058666666666666742e+02
4.732890821698328976e-01 6.313725490196078205e-01 1.080000000000000000e+02
4.828564888990615755e-01 6.352941176470587870e-01 1.095000000000000000e+02
4.895704585336079773e-01 6.392156862745097534e-01 1.107999999999999972e+02
4.953994048981460452e-01 6.470588235294117974e-01 1.118333333333333286e+02
5.000381475547417409e-01 6.509803921568627638e-01 1.134333333333333371e+02
5.072098878461890337e-01 6.549019607843137303e-01 1.147999999999999972e+02
