IntensityIn IntensityOut Luminance
1.120469977874418294e-01 2.941176470588235392e-01 1.129600000000000115e+01
1.137712672617685189e-01 2.980392156862745057e-01 1.162399999999999878e+01
1.171129930571450373e-01 3.019607843137254721e-01 1.177800000000000047e+01
1.186846723125047631e-01 3.058823529411764941e-01 1.212600000000000122e+01
1.222247653925383343e-01 3.098039215686274606e-01 1.249600000000000044e+01
1.259784847791256546e-01 3.137254901960784270e-01 1.276399999999999935e+01
1.287098496986343044e-01 3.176470588235293935e-01 1.304599999999999760e+01
1.315785458152132492e-01 3.215686274509803599e-01 1.321399999999999864e+01
1.332875562676432424e-01 3.254901960784313819e-01 1.347199999999999953e+01
1.359121080338750176e-01 3.294117647058823484e-01 1.387399999999999878e+01
1.400015259021896719e-01 3.333333333333333148e-01 1.400399999999999956e+01
1.413138017853055595e-01 3.372549019607843368e-01 1.432600000000000229e+01
1.445944914930953062e-01 3.411764705882353033e-01 1.469599999999999795e+01
1.483634699015793090e-01 3.450980392156862697e-01 1.501800000000000068e+01
1.516289005874723317e-01 3.490196078431372362e-01 1.526800000000000068e+01
1.541771572442206528e-01 3.529411764705882026e-01 1.579199999999999804e+01
1.595025558861676851e-01 3.568627450980392246e-01 1.587199999999999989e+01
1.603112840466926203e-01 3.607843137254901911e-01 1.627600000000000335e+01
1.644312199588006396e-01 3.647058823529411575e-01 1.668199999999999861e+01
1.685511558709086866e-01 3.686274509803921795e-01 1.687599999999999767e+01
1.705348287174792143e-01 3.725490196078431460e-01 1.724800000000000111e+01
1.743190661478599135e-01 3.764705882352941124e-01 1.753399999999999892e+01
1.772182803082322511e-01 3.803921568627450789e-01 1.817999999999999972e+01
1.837949187457084133e-01 3.843137254901960453e-01 1.824000000000000199e+01
1.844052796215762680e-01 3.882352941176470673e-01 1.882799999999999940e+01
1.903868162050812440e-01 3.921568627450980338e-01 1.901399999999999935e+01
1.922789349202716214e-01 3.960784313725490002e-01 1.937399999999999878e+01
1.959411001754787496e-01 4.000000000000000222e-01 1.971199999999999974e+01
1.993743801022354600e-01 4.039215686274509887e-01 2.005000000000000071e+01
2.028076600289921427e-01 4.078431372549019551e-01 2.058000000000000185e+01
2.082093537804226846e-01 4.117647058823529216e-01 2.090400000000000347e+01
2.114900434882124036e-01 4.156862745098038880e-01 2.119399999999999906e+01
2.144502937361714989e-01 4.196078431372549100e-01 2.153399999999999892e+01
2.178988326848249057e-01 4.235294117647058765e-01 2.223400000000000176e+01
2.250247959105821371e-01 4.274509803921568429e-01 2.235000000000000142e+01
2.261997405966277574e-01 4.313725490196078649e-01 2.266200000000000259e+01
2.293736171511406019e-01 4.352941176470588314e-01 2.316199999999999903e+01
2.344701304646372164e-01 4.392156862745097978e-01 2.356199999999999761e+01
2.385290302891584779e-01 4.431372549019607643e-01 2.391000000000000369e+01
2.420691233691920352e-01 4.470588235294117307e-01 2.428200000000000358e+01
2.458533607995727344e-01 4.509803921568627527e-01 2.464800000000000324e+01
2.495765621423666758e-01 4.549019607843137192e-01 2.514600000000000080e+01
2.546425574120698698e-01 4.588235294117646856e-01 2.574399999999999977e+01
2.607309071488517760e-01 4.627450980392157076e-01 2.607000000000000384e+01
2.640421149004348877e-01 4.666666666666666741e-01 2.645400000000000063e+01
2.679484245059891578e-01 4.705882352941176405e-01 2.662400000000000233e+01
2.696726939803158474e-01 4.745098039215686070e-01 2.713600000000000279e+01
2.748760204470893642e-01 4.784313725490195734e-01 2.749599999999999866e+01
2.785381857022964924e-01 4.823529411764705954e-01 2.784199999999999520e+01
2.820630197604333533e-01 4.862745098039215619e-01 2.842399999999999949e+01
2.879835202563515439e-01 4.901960784313725283e-01 2.886399999999999721e+01
2.924544136720836351e-01 4.941176470588235503e-01 2.919399999999999906e+01
2.958113984893568360e-01 4.980392156862745168e-01 2.953600000000000136e+01
2.992904554818036078e-01 5.019607843137254832e-01 3.052799999999999869e+01
3.093766689555199623e-01 5.058823529411764497e-01 3.059200000000000230e+01
3.100328068970779061e-01 5.098039215686274161e-01 3.116199999999999903e+01
3.158312352178225257e-01 5.137254901960783826e-01 3.167200000000000415e+01
3.210193026626993462e-01 5.176470588235293491e-01 3.244599999999999795e+01
3.288929579613946719e-01 5.215686274509804266e-01 3.249200000000000443e+01
3.293507286182955629e-01 5.254901960784313930e-01 3.315800000000000125e+01
3.361257343404288056e-01 5.294117647058823595e-01 3.348999999999999488e+01
3.395132372014953992e-01 5.333333333333333259e-01 3.378600000000000136e+01
3.425192645151445836e-01 5.372549019607842924e-01 3.447200000000000131e+01
3.494926375219348236e-01 5.411764705882352589e-01 3.469800000000000040e+01
3.517967498283360306e-01 5.450980392156862253e-01 3.545600000000000307e+01
3.595025558861676962e-01 5.490196078431373028e-01 3.568400000000000460e+01
3.618219272144655441e-01 5.529411764705882693e-01 3.591800000000000637e+01
3.642023346303501774e-01 5.568627450980392357e-01 3.646399999999999864e+01
3.697566186007477107e-01 5.607843137254902022e-01 3.705599999999999739e+01
3.757839322499427759e-01 5.647058823529411686e-01 3.749600000000000222e+01
3.802548256656748116e-01 5.686274509803921351e-01 3.790200000000000102e+01
3.843900205996795827e-01 5.725490196078431016e-01 3.828799999999999670e+01
3.883115892271305492e-01 5.764705882352940680e-01 3.889800000000000324e+01
3.945067521171892744e-01 5.803921568627450345e-01 3.942600000000000193e+01
3.998779278248264513e-01 5.843137254901961120e-01 3.978999999999999915e+01
4.035858701457236686e-01 5.882352941176470784e-01 4.022599999999999909e+01
4.080262455176623115e-01 5.921568627450980449e-01 4.075999999999999801e+01
4.134584573128862184e-01 5.960784313725490113e-01 4.148800000000000665e+01
4.208590829327840122e-01 5.999999999999999778e-01 4.205599999999999739e+01
4.266269932097352391e-01 6.039215686274509443e-01 4.246999999999999886e+01
4.308384832532234920e-01 6.078431372549019107e-01 4.294600000000000506e+01
4.356908522163729369e-01 6.117647058823529882e-01 4.333800000000000097e+01
4.396734569314106889e-01 6.156862745098039547e-01 4.390399999999999636e+01
4.454261081864652749e-01 6.196078431372549211e-01 4.467399999999999949e+01
4.532539864194705115e-01 6.235294117647058876e-01 4.501800000000000068e+01
4.567635614557106760e-01 6.274509803921568540e-01 4.535799999999999699e+01
4.602121004043640551e-01 6.313725490196078205e-01 4.576400000000000290e+01
4.643472953383688262e-01 6.352941176470587870e-01 4.629999999999999716e+01
4.697947661554894294e-01 6.392156862745097534e-01 4.669600000000000506e+01
4.738231479362172704e-01 6.431372549019607199e-01 4.746200000000000330e+01
4.816205081254291698e-01 6.470588235294117974e-01 4.775799999999999557e+01
4.846265354390783542e-01 6.509803921568627638e-01 4.878600000000000136e+01
4.950789654383154215e-01 6.549019607843137303e-01 4.898799999999999955e+01
4.971389333943694311e-01 6.588235294117646967e-01 4.941799999999999926e+01
5.015182726787212886e-01 6.627450980392156632e-01 4.979000000000000625e+01
5.052872510872052914e-01 6.666666666666666297e-01 5.071600000000000108e+01
5.147173266193636465e-01 6.705882352941175961e-01 5.089000000000000057e+01
5.164873731593805362e-01 6.745098039215686736e-01 5.140599999999999170e+01
5.217364766918440866e-01 6.784313725490196401e-01 5.227799999999999869e+01
5.306019684138246761e-01 6.823529411764706065e-01 5.267600000000000193e+01
5.346456092164492135e-01 6.862745098039215730e-01 5.313799999999999812e+01
5.393453879606316947e-01 6.901960784313725394e-01 5.352999999999999403e+01
5.433279926756694467e-01 6.941176470588235059e-01 5.439199999999999591e+01
5.521019302662699690e-01 6.980392156862744724e-01 5.498199999999999221e+01
5.580987258716716415e-01 7.019607843137254388e-01 5.541799999999999216e+01
5.625391012436102844e-01 7.058823529411764053e-01 5.584799999999999898e+01
5.669031815060654456e-01 7.098039215686274828e-01 5.650599999999999312e+01
5.736018921187151509e-01 7.137254901960784492e-01 5.727799999999999869e+01
5.814602883955138912e-01 7.176470588235294157e-01 5.782000000000000739e+01
5.869687953002212799e-01 7.215686274509803821e-01 5.820000000000000284e+01
5.908293278400854609e-01 7.254901960784313486e-01 5.872400000000000375e+01
5.961547264820324932e-01 7.294117647058823151e-01 5.916000000000000369e+01
6.005951018539711361e-01 7.333333333333332815e-01 5.986200000000000188e+01
6.077363241016250361e-01 7.372549019607843590e-01 6.053600000000000136e+01
6.145876249332418162e-01 7.411764705882353255e-01 6.107799999999999585e+01
6.200961318379492049e-01 7.450980392156862919e-01 6.170400000000000773e+01
6.264744029907682865e-01 7.490196078431372584e-01 6.198200000000000642e+01
6.292973220416571145e-01 7.529411764705882248e-01 6.260199999999999676e+01
6.355992980849927143e-01 7.568627450980391913e-01 6.351599999999999824e+01
6.449073014419776095e-01 7.607843137254901578e-01 6.387599999999999767e+01
6.485694666971847377e-01 7.647058823529411242e-01 6.443200000000000216e+01
6.542153047989623937e-01 7.686274509803920907e-01 6.518999999999999773e+01
6.619211108567940594e-01 7.725490196078431682e-01 6.581800000000001205e+01
6.683146410315098374e-01 7.764705882352941346e-01 6.627000000000001023e+01
6.729076066224155550e-01 7.803921568627451011e-01 6.729400000000001114e+01
6.833295185778591740e-01 7.843137254901960675e-01 6.797799999999999443e+01
6.902876325627527176e-01 7.882352941176470340e-01 6.850999999999999091e+01
6.956893263141832318e-01 7.921568627450980005e-01 6.883600000000001273e+01
6.990157930876630399e-01 7.960784313725489669e-01 6.954999999999999716e+01
7.062790875104906219e-01 8.000000000000000444e-01 7.050199999999999534e+01
7.159533073929961189e-01 8.039215686274510109e-01 7.100399999999999068e+01
7.210650797283894020e-01 8.078431372549019773e-01 7.152199999999999136e+01
7.263294422827496488e-01 8.117647058823529438e-01 7.228799999999999670e+01
7.341268024719614926e-01 8.156862745098039102e-01 7.290799999999998704e+01
7.404287785152972035e-01 8.196078431372548767e-01 7.335599999999999454e+01
7.449759670405127210e-01 8.235294117647058432e-01 7.413599999999999568e+01
7.529106584267948321e-01 8.274509803921568096e-01 7.461800000000000921e+01
7.578240634775310625e-01 8.313725490196077761e-01 7.534999999999999432e+01
7.652704661631188898e-01 8.352941176470588536e-01 7.621000000000000796e+01
7.740138857099260195e-01 8.392156862745098200e-01 7.650800000000000978e+01
7.770351720454719002e-01 8.431372549019607865e-01 7.710399999999999920e+01
7.831082627603570545e-01 8.470588235294117530e-01 7.810599999999999454e+01
7.933012893873502280e-01 8.509803921568627194e-01 7.854000000000000625e+01
7.977111467154955893e-01 8.549019607843136859e-01 7.915800000000000125e+01
8.039978637369344927e-01 8.588235294117646523e-01 7.987000000000000455e+01
8.112306401159685709e-01 8.627450980392157298e-01 8.032599999999999341e+01
8.158693827725642667e-01 8.666666666666666963e-01 8.099800000000000466e+01
8.227054245822842393e-01 8.705882352941176627e-01 8.175000000000000000e+01
8.303501945525292305e-01 8.745098039215686292e-01 8.246200000000000330e+01
8.375982299534600051e-01 8.784313725490195957e-01 8.286399999999999011e+01
8.416876478217746316e-01 8.823529411764705621e-01 8.350800000000000978e+01
8.482337682154573733e-01 8.862745098039215286e-01 8.412000000000000455e+01
8.544594491493094912e-01 8.901960784313724950e-01 8.491800000000000637e+01
8.625772487983520698e-01 8.941176470588234615e-01 8.550199999999999534e+01
8.685130083161669567e-01 8.980392156862745390e-01 8.633000000000001251e+01
8.769359884031433516e-01 9.019607843137255054e-01 8.674199999999999022e+01
8.811322194247348527e-01 9.058823529411764719e-01 8.731000000000000227e+01
8.869001297016860796e-01 9.098039215686274384e-01 8.819199999999999307e+01
8.958724345769436548e-01 9.137254901960784048e-01 8.870999999999999375e+01
9.011520561532005980e-01 9.176470588235293713e-01 8.930599999999999739e+01
9.072098878461890559e-01 9.215686274509803377e-01 8.992199999999999704e+01
9.134660868238345666e-01 9.254901960784314152e-01 9.079400000000001114e+01
9.223468375677119635e-01 9.294117647058823817e-01 9.139200000000001012e+01
9.284199282825971178e-01 9.333333333333333481e-01 9.213999999999998636e+01
9.360341802090486052e-01 9.372549019607843146e-01 9.257399999999998386e+01
9.404440375371938554e-01 9.411764705882352811e-01 9.297599999999999909e+01
9.445334554055084819e-01 9.450980392156862475e-01 9.350399999999999068e+01
9.499046311131456033e-01 9.490196078431372140e-01 9.400600000000000023e+01
9.550164034485389974e-01 9.529411764705881804e-01 9.450199999999999534e+01
9.600518806744487987e-01 9.568627450980391469e-01 9.485799999999998988e+01
9.636835278858625342e-01 9.607843137254902244e-01 9.522999999999998977e+01
9.674677653162432334e-01 9.647058823529411908e-01 9.560799999999998988e+01
9.712977798123140216e-01 9.686274509803921573e-01 9.608199999999999363e+01
9.761196307316700738e-01 9.725490196078431238e-01 9.630199999999999250e+01
9.783627069504844398e-01 9.764705882352940902e-01 9.690599999999999170e+01
9.845120927748531869e-01 9.803921568627450567e-01 9.723000000000000398e+01
9.878080415045396023e-01 9.843137254901960231e-01 9.752199999999999136e+01
9.907682917524986976e-01 9.882352941176471006e-01 9.783599999999999852e+01
9.939726863508049348e-01 9.921568627450980671e-01 9.814799999999999613e+01
9.971465629053177793e-01 9.960784313725490335e-01 9.843000000000000682e+01
